Address,Avg Time Between Received Transactions (mins),Time Span of Transactions (mins),Unique Senders to Receiver,Min Value Received,Max Value Received,Avg Value Received,Total Transactions,Total Cryptocurrency Received,Remaining Cryptocurrency Balance
0xf21c46938a0d40cff4be84564c8051f0764e9f61,0.00,0.00,1,0.059897755955017590,0.059897755955017590,0.059897755955017590,1,0.059897755955017590,0.059897755955017590
0x0a38afdd9df3ab3aa3c9544ec9a5a851be741b14,0.00,0.00,1,0.087479788397352418,0.087479788397352418,0.087479788397352418,1,0.087479788397352418,0.087479788397352418
0x38686df0db4a5bf296daea6a2a147ce85fea1217,0.00,0.00,1,0.116610942773729645,0.116610942773729645,0.116610942773729645,1,0.116610942773729645,0.116610942773729645
0x0016c20a45c25ad536b6b10e113bb7dc57336ed4,3556.60,3556.60,1,0.035140079630771683,0.396360699815821504,0.215750389723296604,2,0.431500779446593208,0.431500779446593208
0x8b86c6857f59b48dcca30e494b0ac6afad2d0694,0.00,0.00,1,0.029296770816327786,0.029296770816327786,0.029296770816327786,1,0.029296770816327786,0.029296770816327786
0x7d9da47e83b82a52a2b45353cdad735afb43e6f0,0.00,0.00,1,0.174275411291465288,0.174275411291465288,0.174275411291465288,1,0.174275411291465288,0.174275411291465288
0xc3d7e73c1a54e2d3fe72e0955686a8eff135111c,0.00,0.00,1,0.056574067106111625,0.056574067106111625,0.056574067106111625,1,0.056574067106111625,0.056574067106111625
0x82c13eda90d2a5c0407a747c69ad90f8eabd9527,0.00,0.00,1,0.045883666147351253,0.045883666147351253,0.045883666147351253,1,0.045883666147351253,0.045883666147351253
0x5b91ea63b0714532a94982888dc9e9dbd40150bd,3677.00,3677.00,1,0.133310080872119902,0.134769820879146629,0.134039950875633251,2,0.268079901751266503,0.268079901751266503
0x8e0f7dafc79859c7886e101f0ccec8ce3a726e37,1776.20,3552.40,1,0.028111810685667541,0.078584885358390477,0.047287581327960654,3,0.141862743983881961,0.141862743983881961
0xff271002d726d1a22525039e383aae4c744f2d4f,0.00,0.00,1,0.038493218615357594,0.038493218615357594,0.038493218615357594,1,0.038493218615357594,0.038493218615357594
0xd2f70c55fee0d15f13972f404d28913b823a90b4,801.60,1603.20,1,0.036013702802123314,0.297397173022014183,0.125392499886861186,3,0.376177499660583559,0.376177499660583559
0x283c8c5d34b4c1e7a60d84f9889819405904e2de,0.00,0.00,1,0.071954813389298558,0.071954813389298558,0.071954813389298558,1,0.071954813389298558,0.071954813389298558
0xb242d2bda9b430851cc5875a0d57f8fcd2b3d3d5,0.00,0.00,1,0.069535792472357472,0.069535792472357472,0.069535792472357472,1,0.069535792472357472,0.069535792472357472
0x01af58b6bb502810268a44adfcbd48ddc6739d7f,0.00,0.00,1,0.129123540360075673,0.129123540360075673,0.129123540360075673,1,0.129123540360075673,0.129123540360075673
0x4e31962d0567232785780550dd7db271913cacc4,1181.53,3544.60,1,0.068550239938555094,1.052474073221753015,0.320497409422721202,4,1.281989637690884809,1.281989637690884809
0xc6406ca4ce6a4c0f8f02724fbbe9716f7776eada,0.00,0.00,1,0.063070835400523134,0.063070835400523134,0.063070835400523134,1,0.063070835400523134,0.063070835400523134
0xa2d37f8ddb58b7515d346565989d924f3560c4ca,0.00,0.00,1,0.073747310563341884,0.073747310563341884,0.073747310563341884,1,0.073747310563341884,0.073747310563341884
0xe46203ca942c4ba1a9249b6b9b27a79761819606,0.00,0.00,1,0.037163450984687270,0.037163450984687270,0.037163450984687270,1,0.037163450984687270,0.037163450984687270
0xcce68d9232824553fcaea9919e27db774459d342,0.00,0.00,1,0.055507793597895136,0.055507793597895136,0.055507793597895136,1,0.055507793597895136,0.055507793597895136
0xaecd92aec5bfbe2f5a02db2dee90733897360983,3437.80,3437.80,1,0.199228884116221389,0.268420075226626864,0.233824479671424112,2,0.467648959342848225,0.467648959342848225
0x7f68b094bae6e6ceabea41446ab3997d130e24ed,0.00,0.00,1,0.032540367741195050,0.032540367741195050,0.032540367741195050,1,0.032540367741195050,0.032540367741195050
0xeeda79dc5cf9ed0a34393619d899e4a5c81f2f4c,0.00,0.00,1,0.030675035888691617,0.030675035888691617,0.030675035888691617,1,0.030675035888691617,0.030675035888691617
0xee2e08dd78c02dbe4174c0de69a0fff3b4793822,0.00,0.00,1,0.042368182124152665,0.042368182124152665,0.042368182124152665,1,0.042368182124152665,0.042368182124152665
0xfa97717514f48e7e031d66a92681e47c079ff3cb,0.00,0.00,1,0.172859070663174880,0.172859070663174880,0.172859070663174880,1,0.172859070663174880,0.172859070663174880
0x8faf1050379e5026cfddc59b24b0b78daef7c255,0.00,0.00,1,0.029142412698862610,0.029142412698862610,0.029142412698862610,1,0.029142412698862610,0.029142412698862610
0xf621ec772e8be6e71f7da21a6823c4c78efcceb3,0.00,0.00,1,0.050532353005474477,0.050532353005474477,0.050532353005474477,1,0.050532353005474477,0.050532353005474477
0x6fbc369bebe84355fb76e55649db98122c1c33cf,0.00,0.00,1,0.129423544069881852,0.129423544069881852,0.129423544069881852,1,0.129423544069881852,0.129423544069881852
0x87f768289533b16f372e3e9a678f52cc62c3a6a1,0.00,0.00,1,0.120222969080530540,0.120222969080530540,0.120222969080530540,1,0.120222969080530540,0.120222969080530540
0xa6cf67daca43cdd173d9aabdfedd696c93ff64c8,0.00,0.00,1,0.181423523294400119,0.181423523294400119,0.181423523294400119,1,0.181423523294400119,0.181423523294400119
0x560d53935ca08f0397ac9ef47e0e7530c67faeb2,0.00,0.00,1,0.054938110987025682,0.054938110987025682,0.054938110987025682,1,0.054938110987025682,0.054938110987025682
0x600ddd8bde9fb00de5a325c560dbf75e616d0c3f,1212.60,1212.60,1,0.050676379148086426,0.308142558809356648,0.179409468978721537,2,0.358818937957443074,0.358818937957443074
0x31a6d4992a9123e2177c3d5ef64d92e605310c6b,0.00,0.00,1,0.278888391165171778,0.278888391165171778,0.278888391165171778,1,0.278888391165171778,0.278888391165171778
0xe3577c3908fc16dcfc093c129f451d3b001a6ba1,0.00,0.00,1,0.073375811147073602,0.073375811147073602,0.073375811147073602,1,0.073375811147073602,0.073375811147073602
0x462ea6b393a776de5edf009bdff0e0a477b9dc32,0.00,0.00,1,0.070702560501972989,0.070702560501972989,0.070702560501972989,1,0.070702560501972989,0.070702560501972989
0x6fe0609e3b15ed7b07dc947f56f3816b6eead459,0.00,0.00,1,0.093760372780742188,0.093760372780742188,0.093760372780742188,1,0.093760372780742188,0.093760372780742188
0xb4415d57a7fae42d2f7074e3f9cbe161cba1bb7f,0.00,0.00,1,0.032960538454471666,0.032960538454471666,0.032960538454471666,1,0.032960538454471666,0.032960538454471666
0xd2b9dcfc6518e0c27a2ca91115f6e495fda03990,0.00,0.00,1,0.026676019250412950,0.026676019250412950,0.026676019250412950,1,0.026676019250412950,0.026676019250412950
0xee364ef83cd4a0184179786ef46e921fe42cc6ab,0.00,0.00,1,0.025711109710807225,0.025711109710807225,0.025711109710807225,1,0.025711109710807225,0.025711109710807225
0x422bcf28882673c5b50f900d01c0d1902bc4fecb,0.00,0.00,1,0.133045826469088024,0.133045826469088024,0.133045826469088024,1,0.133045826469088024,0.133045826469088024
0xfa83c076cd4b5a9053bfd27898e3bfc45f06cd59,0.00,0.00,1,0.046815340820397199,0.046815340820397199,0.046815340820397199,1,0.046815340820397199,0.046815340820397199
0x60987e0d8b5e0095869ca6f0e642828e3f258bb5,0.00,0.00,1,0.063516908183080076,0.063516908183080076,0.063516908183080076,1,0.063516908183080076,0.063516908183080076
0x9981c2831da1870f3791901d78fa97feac9c6bc1,0.00,0.00,1,0.059369091305082833,0.059369091305082833,0.059369091305082833,1,0.059369091305082833,0.059369091305082833
0x872294b5e9357787791a6ec9ba662de341c9e1a6,852.20,852.20,1,0.054348416159283347,0.071386661759417172,0.062867538959350266,2,0.125735077918700533,0.125735077918700533
0xb700e098e48ce189a08b63c484a06a59e2afcbe5,0.00,0.00,1,0.315447256077530047,0.315447256077530047,0.315447256077530047,1,0.315447256077530047,0.315447256077530047
0xeac7cfd32c2f0fb1930d81205d3691d461e76c1d,0.00,0.00,1,0.137535956755056699,0.137535956755056699,0.137535956755056699,1,0.137535956755056699,0.137535956755056699
0xb769b19159332e8ebd8134dc035c91db9c39b455,0.00,0.00,1,0.034480164445151985,0.034480164445151985,0.034480164445151985,1,0.034480164445151985,0.034480164445151985
0x54ec5d825fe8ca4f3ab2e48b60b2ab14f1a2e380,0.00,0.00,1,0.040316286907984451,0.040316286907984451,0.040316286907984451,1,0.040316286907984451,0.040316286907984451
0x80eb03c689336d6ad65ef3791648735c27cd42ea,0.00,0.00,1,0.130798661936599003,0.130798661936599003,0.130798661936599003,1,0.130798661936599003,0.130798661936599003
0x6fb2aa2443564d9430b9483b1a5eea13a522df45,705.50,1411.00,1,0.053970952036053170,1.079578651793331678,0.415253207830806270,3,1.245759623492418866,1.245759623492418866
0x1a2df0981860f08fdbd8a7b7ca98ae760d396341,0.00,0.00,1,0.055507152075989885,0.055507152075989885,0.055507152075989885,1,0.055507152075989885,0.055507152075989885
0x8e4cb65a57ba6dfe85495f993f4397064f391c34,0.00,0.00,1,0.041650676441852490,0.041650676441852490,0.041650676441852490,1,0.041650676441852490,0.041650676441852490
0x9872ff1f5c6e94083880a400f53a22b4c7495611,0.00,0.00,1,0.042851641008171147,0.042851641008171147,0.042851641008171147,1,0.042851641008171147,0.042851641008171147
0x2d941a4cfaabb0f633050e17df70b35213c20bce,0.00,0.00,1,0.028949123576833415,0.028949123576833415,0.028949123576833415,1,0.028949123576833415,0.028949123576833415
0x818f6cc8298cbf6ed8cb85fbb01b6bee72313562,0.00,0.00,1,0.136938652462903793,0.136938652462903793,0.136938652462903793,1,0.136938652462903793,0.136938652462903793
0x26e2fa524b85072ed7fb5d5d9237804dc6c0a140,0.00,0.00,1,0.661075810449728851,0.661075810449728851,0.661075810449728851,1,0.661075810449728851,0.661075810449728851
0x14db8021ad63c349f311b917051dc38bc75e78b7,0.00,0.00,1,0.051509788725757198,0.051509788725757198,0.051509788725757198,1,0.051509788725757198,0.051509788725757198
0x4b4f8a0ac4c6f102a030c77234c89eef86365eef,0.00,0.00,1,0.035711418362831683,0.035711418362831683,0.035711418362831683,1,0.035711418362831683,0.035711418362831683
0xb9e0e743c32620f37b768fb052354651cf5dc310,0.00,0.00,1,0.129090246754105492,0.129090246754105492,0.129090246754105492,1,0.129090246754105492,0.129090246754105492
0xce517bcf518f3adafa3533db6361b00ce2608361,0.00,0.00,1,0.029034610663756677,0.029034610663756677,0.029034610663756677,1,0.029034610663756677,0.029034610663756677
0x06402780c4855a8e1f128e41384a49fd73f78788,0.00,0.00,1,0.133599929841840603,0.133599929841840603,0.133599929841840603,1,0.133599929841840603,0.133599929841840603
0x8c173d857b8d9c355a8d618c615a418443d098ea,0.00,0.00,1,0.124768484835904164,0.124768484835904164,0.124768484835904164,1,0.124768484835904164,0.124768484835904164
0x4616f841f276fdf022dc4514120aec0c3fb9e980,1782.40,1782.40,1,0.152892061728443218,0.286781929789460155,0.219836995758951687,2,0.439673991517903373,0.439673991517903373
0xef1771b65f443a9d10180495c18447b1229e8ec8,0.00,0.00,1,0.334514532785964880,0.334514532785964880,0.334514532785964880,1,0.334514532785964880,0.334514532785964880
0x67e912a5fdcd77c287714eb42d16ea9c32fd9b38,0.00,0.00,1,0.095237483066603595,0.095237483066603595,0.095237483066603595,1,0.095237483066603595,0.095237483066603595
0x2894690ac5fcdc82aaa372e8bf85797c7e7b577c,0.00,0.00,1,0.403325748988309529,0.403325748988309529,0.403325748988309529,1,0.403325748988309529,0.403325748988309529
0x69ad95b08f3bdb60de1cf3f08d76c9a2819a76d3,0.00,0.00,1,0.036920476808271201,0.036920476808271201,0.036920476808271201,1,0.036920476808271201,0.036920476808271201
0xf3ec9a3bab8176b1611d4227977ad3369264638d,0.00,0.00,1,0.059179061550018147,0.059179061550018147,0.059179061550018147,1,0.059179061550018147,0.059179061550018147
0xa1a547358a9ca8e7b320d7742729e3334ad96546,583.70,1167.40,1,0.074646206835048412,0.676757358560473588,0.283656541145475338,3,0.850969623436426015,0.850969623436426015
0xcb02f935bf2a281f4b8075a985351fa30d4cb499,0.00,0.00,1,0.153990306758068074,0.153990306758068074,0.153990306758068074,1,0.153990306758068074,0.153990306758068074
0xd82b18dfce9111c95c1af143d11c2a429b7d44e7,0.00,0.00,1,0.319856419684641957,0.319856419684641957,0.319856419684641957,1,0.319856419684641957,0.319856419684641957
0x804883793d83dd12976aca8b455181f5fc19a5df,0.00,0.00,1,0.109276018104832173,0.109276018104832173,0.109276018104832173,1,0.109276018104832173,0.109276018104832173
0x2cfc577ccc281e11de00de53d134868840ee54f2,0.00,0.00,1,0.083979682459548399,0.083979682459548399,0.083979682459548399,1,0.083979682459548399,0.083979682459548399
0xe449184f969cc8108c1a78e41210d046506295b3,0.00,0.00,1,0.077183370780282159,0.077183370780282159,0.077183370780282159,1,0.077183370780282159,0.077183370780282159
0xb6e477c29452d8d5e87c999ac664e6d245e5474a,0.00,0.00,1,0.159753862730050600,0.159753862730050600,0.159753862730050600,1,0.159753862730050600,0.159753862730050600
0x2ebdce23448ab81da726302f7c51b92eb996fe3a,0.00,0.00,1,0.054836987202956926,0.054836987202956926,0.054836987202956926,1,0.054836987202956926,0.054836987202956926
0x659f9ee7abf11e9373927f38857edf575207c86b,0.00,0.00,1,0.025980614009896826,0.025980614009896826,0.025980614009896826,1,0.025980614009896826,0.025980614009896826
0xf68e2b1fab9469ff2177912ad330c019d62e374e,0.00,0.00,1,0.028113464311468911,0.028113464311468911,0.028113464311468911,1,0.028113464311468911,0.028113464311468911
0x2fb7181ebae461b160e69e95a28288c9b0a4db38,0.00,0.00,1,0.028734193203654203,0.028734193203654203,0.028734193203654203,1,0.028734193203654203,0.028734193203654203
0xd7210af89d6ddd80cf5a2a014bbd4aa91b992f07,0.00,0.00,1,0.048780973560789469,0.048780973560789469,0.048780973560789469,1,0.048780973560789469,0.048780973560789469
0x6c95d798b5555467be86e6afffee3216490d9ad6,703.80,703.80,1,0.085037877922217134,0.110576302680762364,0.097807090301489749,2,0.195614180602979498,0.195614180602979498
0xabd5acf1225bc63ae362a881e11ee314267c29fe,0.00,0.00,1,0.047693266391839247,0.047693266391839247,0.047693266391839247,1,0.047693266391839247,0.047693266391839247
0x470d2114a4499fee04b051bebb5f8bb297d399bf,0.00,0.00,1,0.052906424144954133,0.052906424144954133,0.052906424144954133,1,0.052906424144954133,0.052906424144954133
0x4e4a0bfa927154c1db48278f80c01f2d2a7d7dcd,0.00,0.00,1,0.076980320446613765,0.076980320446613765,0.076980320446613765,1,0.076980320446613765,0.076980320446613765
0xd725cf73831235a459e4dde279dd4af9002f4d5c,48.40,48.40,1,0.226241680166865217,0.365079357568395158,0.295660518867630173,2,0.591321037735260346,0.591321037735260346
0xec73833de4b810bb027810fc8f69f544e83c12d1,0.00,0.00,1,0.067313948768608883,0.067313948768608883,0.067313948768608883,1,0.067313948768608883,0.067313948768608883
0xcc7994e33a21702364e93e04f33927018b2a62ed,0.00,0.00,1,2.400784489587826531,2.400784489587826531,2.400784489587826531,1,2.400784489587826531,2.400784489587826531
0xa8babac2a6d66db720d8271e7a85fb0cb78a5377,0.00,0.00,1,3.527033181650390592,3.527033181650390592,3.527033181650390592,1,3.527033181650390592,3.527033181650390592
0x7dc7ef3113074f2c320172373bedc74a36c642e4,0.00,0.00,1,0.117585196437132597,0.117585196437132597,0.117585196437132597,1,0.117585196437132597,0.117585196437132597
0x8dede4689deab0096fa45200edc110909f569742,0.00,0.00,1,0.238748129977531809,0.238748129977531809,0.238748129977531809,1,0.238748129977531809,0.238748129977531809
0xc77dddc3c554fb45ff9b50c4adf7303e0869e5e9,0.00,0.00,1,0.398218255895012863,0.398218255895012863,0.398218255895012863,1,0.398218255895012863,0.398218255895012863
0xcb02354de51c249d0e48d2b9b0b5dc20ae388e5e,0.00,0.00,1,0.324893359198502929,0.324893359198502929,0.324893359198502929,1,0.324893359198502929,0.324893359198502929
0x534029b6371dc4453dd750bc1198181f55c859fe,0.00,0.00,1,2.555090478745067895,2.555090478745067895,2.555090478745067895,1,2.555090478745067895,2.555090478745067895
0xb6e971b03483ebb6415553c0413e8e2223ad883d,0.00,0.00,1,1.549895255147596185,1.549895255147596185,1.549895255147596185,1,1.549895255147596185,1.549895255147596185
0x72b0594c95a0a8bc92f186201fb6e2ed0346956c,0.00,0.00,1,2.051788367243430500,2.051788367243430500,2.051788367243430500,1,2.051788367243430500,2.051788367243430500
0xd2e80dcd64f1f48da22c3057393b79c3eb38c84c,0.00,0.00,1,0.330550346977745546,0.330550346977745546,0.330550346977745546,1,0.330550346977745546,0.330550346977745546
0xad90b56c8508787b1aec19bd31377ba2638231ec,0.00,0.00,1,0.526348924279001373,0.526348924279001373,0.526348924279001373,1,0.526348924279001373,0.526348924279001373
0xe0d082bfe96cfb4a6db758368fca9e6028535c61,0.00,0.00,1,0.323567585604671804,0.323567585604671804,0.323567585604671804,1,0.323567585604671804,0.323567585604671804
0xe8df8bc60961e825100ecfb5c8ac552d1fca3556,264.50,529.00,1,0.056782608375876960,0.251546615461546608,0.150948821374882219,3,0.452846464124646630,0.452846464124646630
0x816e4a1589e363720c15c54dfd2efd16f6377070,277.20,831.60,1,0.100000000000000006,208.000000000000000000,75.525000000000005684,4,302.100000000000022737,302.100000000000022737
0x20adaf9c13ee0429ae01168256cd802b8a0b6be7,0.00,0.00,1,0.072742923516501953,0.072742923516501953,0.072742923516501953,1,0.072742923516501953,0.072742923516501953
0x95035e67978e94b71a57e1e6aeed7cedc2d7c320,0.00,0.00,1,0.903951429053206024,0.903951429053206024,0.903951429053206024,1,0.903951429053206024,0.903951429053206024
0x5c56ae64e6892166a5ab8df7b26fd71b63593b3d,0.00,0.00,1,0.219850912309748681,0.219850912309748681,0.219850912309748681,1,0.219850912309748681,0.219850912309748681
0xd6e98770457e237651395069a2fd2dc3371c0155,0.00,0.00,1,0.193933748117113947,0.193933748117113947,0.193933748117113947,1,0.193933748117113947,0.193933748117113947
0xc5bffa8d1d2070332a5a2ae6053e138ccba084af,0.00,0.00,1,1.772426470688232225,1.772426470688232225,1.772426470688232225,1,1.772426470688232225,1.772426470688232225
0x13d7d0277ac89cb3a1bd29642d3f063133771527,587.60,587.60,1,0.037268997888911463,0.043546573112761937,0.040407785500836700,2,0.080815571001673400,0.080815571001673400
0x7d448fa72d87f3242012ad7227b84887cde6636d,0.00,0.00,1,0.048454982755888762,0.048454982755888762,0.048454982755888762,1,0.048454982755888762,0.048454982755888762
0x400dfd857141f7cf8d1fa0329ae30f5f96854dfb,0.00,0.00,1,0.147146965245929323,0.147146965245929323,0.147146965245929323,1,0.147146965245929323,0.147146965245929323
0x7bce345d1436eeec13d79ed91656019265fceb5f,0.00,0.00,1,0.045642607477122475,0.045642607477122475,0.045642607477122475,1,0.045642607477122475,0.045642607477122475
0xa9785b36ef449e42cd6dd50d7f178f532d48096c,0.00,0.00,1,0.088974897809656853,0.088974897809656853,0.088974897809656853,1,0.088974897809656853,0.088974897809656853
0x0cbae1432680e0f2160b919870d75f21d6e5c9ec,423.80,423.80,1,0.090457971607763740,0.117484372457411779,0.103971172032587766,2,0.207942344065175533,0.207942344065175533
0x2d4901cbaadf9d738ab202d7a1a442af78ca0b5e,0.00,0.00,1,0.077765254518908006,0.077765254518908006,0.077765254518908006,1,0.077765254518908006,0.077765254518908006
0x97a2b6a03b07435677f1b7db8444ea94f19a3c4a,0.00,0.00,1,0.198586943458451848,0.198586943458451848,0.198586943458451848,1,0.198586943458451848,0.198586943458451848
0xc33ce60280a97bc50955666246f57b1a56e804c1,0.00,0.00,1,0.122231922958096095,0.122231922958096095,0.122231922958096095,1,0.122231922958096095,0.122231922958096095
0xa2b993ef3c86038b9bbe140b10240e412352fc10,0.00,0.00,1,0.094920975813446620,0.094920975813446620,0.094920975813446620,1,0.094920975813446620,0.094920975813446620
0x4a21bbe7b3d01ba418189b3107e27f5608739380,0.00,0.00,1,0.081460671549773087,0.081460671549773087,0.081460671549773087,1,0.081460671549773087,0.081460671549773087
0x2d54df59a3adecb193be638edeb6fc730a510099,0.00,0.00,1,0.043093066971388143,0.043093066971388143,0.043093066971388143,1,0.043093066971388143,0.043093066971388143
0x7144e79f811e97cd8a7b1e9c70111539bca2dcfb,0.00,0.00,1,0.170992403776994678,0.170992403776994678,0.170992403776994678,1,0.170992403776994678,0.170992403776994678
0x14cff9412c325235bd849077538161333fbc9ab4,0.00,0.00,1,0.123777629175998966,0.123777629175998966,0.123777629175998966,1,0.123777629175998966,0.123777629175998966
0xc0a4f6dcfb44ca7df0b9641decf4f67b425a20a4,0.00,0.00,1,0.040660289327298683,0.040660289327298683,0.040660289327298683,1,0.040660289327298683,0.040660289327298683
0x7a9cd7a56c699d2711e2a50af7856e4c06e38a58,0.00,0.00,1,0.039104519150748335,0.039104519150748335,0.039104519150748335,1,0.039104519150748335,0.039104519150748335
0xfa92f503c82b2be5705e63df1de9bcef8eb6e561,0.00,0.00,1,0.052929691532294959,0.052929691532294959,0.052929691532294959,1,0.052929691532294959,0.052929691532294959
0x6c9d84728161e4527af33ff32447adbfeebcc354,0.00,0.00,1,0.158291295440174534,0.158291295440174534,0.158291295440174534,1,0.158291295440174534,0.158291295440174534
0x7682c9585045ee3eeb88e610c3564e684ba5488a,0.00,0.00,1,0.146128090632970081,0.146128090632970081,0.146128090632970081,1,0.146128090632970081,0.146128090632970081
0x16ae80c1ad688ad5d41e9482513fd81b0bd217ea,0.00,0.00,1,0.235264545521177426,0.235264545521177426,0.235264545521177426,1,0.235264545521177426,0.235264545521177426
0x2990555a8139b4b4bbf8ebcbcf9eccd763727088,0.00,0.00,1,0.091774058307590667,0.091774058307590667,0.091774058307590667,1,0.091774058307590667,0.091774058307590667
0x6193ab7352f01af1914e58db81dc7dc3d8904261,0.00,0.00,1,0.043452198918678166,0.043452198918678166,0.043452198918678166,1,0.043452198918678166,0.043452198918678166
0xc4e0a99a4b29cd64464f1b843526bc00c331c129,0.00,0.00,1,0.085999472469289587,0.085999472469289587,0.085999472469289587,1,0.085999472469289587,0.085999472469289587
0xce83e80166d6e93ff91e30072ed6dd0380290457,0.00,0.00,1,0.055398257321656118,0.055398257321656118,0.055398257321656118,1,0.055398257321656118,0.055398257321656118
0x7a62830d05a1b7d75c2c3b7714bfa3a9c3cf3e30,0.00,0.00,1,0.069318946186637281,0.069318946186637281,0.069318946186637281,1,0.069318946186637281,0.069318946186637281
0x37c333ac1a94d831c04b7c1578527ab2cae203b4,0.00,0.00,1,0.022726772216545007,0.022726772216545007,0.022726772216545007,1,0.022726772216545007,0.022726772216545007
0x09ad0ebb81eab12827097e56175ef55b2406c3bb,0.00,0.00,1,0.051869506236419033,0.051869506236419033,0.051869506236419033,1,0.051869506236419033,0.051869506236419033
0x2f405912248c60ce5d297c0ae88476ad52305332,0.00,0.00,1,0.061194257554851431,0.061194257554851431,0.061194257554851431,1,0.061194257554851431,0.061194257554851431
0x04515748cdd564dd639cae87237199d5705bf250,0.00,0.00,1,0.085033298377926267,0.085033298377926267,0.085033298377926267,1,0.085033298377926267,0.085033298377926267
0x3c6840e52144401f2b8d77c767d619aa103636a0,0.00,0.00,1,0.035908293755448732,0.035908293755448732,0.035908293755448732,1,0.035908293755448732,0.035908293755448732
0x4ce0ca184bc155a5df5dae2f4643cba60eb1a9ed,0.00,0.00,1,0.069216875559395222,0.069216875559395222,0.069216875559395222,1,0.069216875559395222,0.069216875559395222
0xd6475c558a7220770b7b63df40ab4716d30584de,0.00,0.00,1,0.226450843900292437,0.226450843900292437,0.226450843900292437,1,0.226450843900292437,0.226450843900292437
0x5b7560154159431eab6a74af123e52c98af81e6b,0.00,0.00,1,0.110098255230119985,0.110098255230119985,0.110098255230119985,1,0.110098255230119985,0.110098255230119985
0x3c02f8407fc46f26209beb72a1c50268e04ac273,0.00,0.00,1,0.217202130395106940,0.217202130395106940,0.217202130395106940,1,0.217202130395106940,0.217202130395106940
0x9d204c1988afeec88aca81c6af6d74833189e392,0.00,0.00,1,0.108992933575097470,0.108992933575097470,0.108992933575097470,1,0.108992933575097470,0.108992933575097470
0x2778b475a7f63db3f8d2f25c0d8cc0f6ac5798c0,0.00,0.00,1,0.154561242701620916,0.154561242701620916,0.154561242701620916,1,0.154561242701620916,0.154561242701620916
0xaea8e0f99efdcdc8e8bde04114dc397c50481c6d,0.00,0.00,1,0.083340252500915327,0.083340252500915327,0.083340252500915327,1,0.083340252500915327,0.083340252500915327
0xf7098d1fde0cdf43abbcc4f01e16aa11ab69029b,0.00,0.00,1,0.078069809650788691,0.078069809650788691,0.078069809650788691,1,0.078069809650788691,0.078069809650788691
0x602b2c72a89a1c80dba2198c9dc472012c733e89,0.00,0.00,1,0.657011207928035690,0.657011207928035690,0.657011207928035690,1,0.657011207928035690,0.657011207928035690
0x365329a67c685d88e2debe6fc54eca3cea9d1bb1,0.00,0.00,1,7.993600456388609388,7.993600456388609388,7.993600456388609388,1,7.993600456388609388,7.993600456388609388
0x8ad5ee55a8425a8a4938106050636e0901df4321,0.00,0.00,1,1.135937701689023971,1.135937701689023971,1.135937701689023971,1,1.135937701689023971,1.135937701689023971